ID	sample	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	Plate	Passage	Compound	Concentration	Solvent
A10_Plate_1	A10	0.507092414125659	0.0344091161352248	0.615054274587224	4.25995587546784	1.12696912971645	9.44500893064461	9.426	0.014556229803374		Plate_1	10	Cypermethrin	25	DMSO
A10_Plate_1	A10	0.478462530000035	0.0108259714578476	0.628305402843498	5.99349198803541	1.10320105067217	8.11956592125117	8.117	0.00866956775894054		Plate_1	0	Cypermethrin	25	DMSO
A10_Plate_1	A10	0.453808556399297	0.0496782818335276	0.852629552739669	2.4584761678583	0.812952328866299	9.2602116940502	9.2585	0.0173798790348614		Plate_1	20	Cypermethrin	25	DMSO
A10_Plate_1	A10	0.495	0.0623323701344718	0.87709058630617	2.2089952729577	0.790280036500113	10.2155905124602	10.1965	0.0204780326410647		Plate_1	4	Cypermethrin	25	DMSO
A10_Plate_1	A10	0.510517178323205	0.0602189218981708	0.787344363304525	2.55532855617761	0.880360885103401	10.3559721873399	10.356	0.0182271405859636		Plate_1	17	Cypermethrin	25	DMSO
A10_Plate_2	A10	0.44219534989704	0.0124030126599552	0.617183129653197	5.74442590130506	1.12308186542531	7.60996822751404	7.6165	0.00951605485381295		Plate_2	0	Loperamide	25	DMSO
A10_Plate_2	A10	0.448460694835539	0.0320785420467525	0.432224740019934	5.93074829640974	1.60367308111049	7.57853130690384	7.582	0.0140487201599542		Plate_2	7	Loperamide	25	DMSO
A10_Plate_2	A10	0.434102914243188	0.0655789023148472	0.492924256901514	3.50206307244963	1.40619409748065	8.31993806055811	8.342	0.0246978626567135		Plate_2	10	Loperamide	25	DMSO
A10_Plate_2	A10	0.46891824363865	0.0245289149909832	0.940736911205338	3.07933959500974	0.736812994476677	9.31438018501437	9.31	0.0128603081556898		Plate_2	20	Loperamide	25	DMSO
A10_Plate_2	A10	0.506695677820317	0.0524418687799943	0.579287129237674	3.72690965985038	1.19655201294064	9.67004034098569	9.673	0.0208419935611003		Plate_2	14	Loperamide	25	DMSO
A10_Plate_2	A10	0.50761122315562	0.030294758661125	0.744024090249989	3.70580071067882	0.931619270993027	9.75196941068255	9.7435	0.0100995113966829		Plate_2	17	Loperamide	25	DMSO
A10_Plate_2	A10	0.366609451341535	0.0291246291976085	0.648765988885556	3.77630208650762	1.06840862874243	7.00081551419876	7.004	0.0179858613278732		Plate_2	4	Loperamide	25	DMSO
A10_Plate_3	A10	0.504198547651708	0.017542276908528	0.772240308277121	4.30299252426888	0.89757964344851	9.40388369368425	9.396	0.0135173917422302		Plate_3	0	Rosuvastatin	25	DMSO
A10_Plate_3	A10	0.497851118178021	0.0478789097969568	0.703632342180948	3.18420654715214	0.985098522349749	9.79377202196323	9.778	0.0157275558661175		Plate_3	17	Rosuvastatin	25	DMSO
A10_Plate_3	A10	0.501136206762319	0.0714993553270621	0.669922565231323	2.67680472361791	1.0346676116524	10.0695367251083	10.042	0.0321635936773812		Plate_3	4	Rosuvastatin	25	DMSO
A10_Plate_3	A10	0.512354862344901	0.0631018646038041	0.716947467918583	2.73776806132865	0.966803303695689	10.2875281749954	10.268	0.0228373313267966		Plate_3	7	Rosuvastatin	25	DMSO
A10_Plate_3	A10	0.534093107369397	0.0524447677604495	0.6308656556353	3.51493803623301	1.09872391113434	10.3193396846137	10.3015	0.0189264423968831		Plate_3	14	Rosuvastatin	25	DMSO
A10_Plate_3	A10	0.4595	0.0553530549750926	0.884163894379208	2.24850471544535	0.78395779896285	9.46860318304163	9.451	0.0209734440274142		Plate_3	10	Rosuvastatin	25	DMSO
A10_Plate_3	A10	0.478496633949675	0.046403482269017	0.831828673642667	2.68236327896896	0.833281182198949	9.66324228623044	9.647	0.0239148520989797		Plate_3	20	Rosuvastatin	25	DMSO
A10_Plate_4	A10	0.5195	0.0451373276084162	0.848896219359331	2.77096603774728	0.81652758576669	10.4533582608919	10.402	0.0178147863168859		Plate_4	17	Negative_control	0	Negative_control
A10_Plate_4	A10	6981.82962065365	0.00266869097937905	0.0424149933643112	348.396449629012	16.3420320405655	0.103979966132968	0.104	0.00136794696669084		Plate_4	10	Negative_control	0	Negative_control
A10_Plate_4	A10	0.002	0.003	1.58497728335885	-0.693140715770988	0.437323100991733	0.0465116352579601	0.0375	0.00150645856490825	questionable fit (k < n0)	Plate_4	14	Negative_control	0	Negative_control
A10_Plate_4	A10	0.567915610335949	0.0317858178469968	0.800763318062422	3.52832854295338	0.865608057867996	11.017417798769	10.9755	0.021096235158211		Plate_4	20	Negative_control	0	Negative_control
A10_Plate_4	A10	0	0	0	0	0	0	0	0	cannot fit data	Plate_4	4	Negative_control	0	Negative_control
A10_Plate_4	A10	0	0	0	0	0	0	0	0	cannot fit data	Plate_4	0	Negative_control	0	Negative_control
A10_Plate_4	A10	0.001	1.34443482578995e-06	1.95779464535015	3.37647068063207	0.354044885251986	0.0196228421486479	0.017	0.000623445629336807		Plate_4	7	Negative_control	0	Negative_control
A11_Plate_1	A11	0.493032644690324	0.0471607678931333	0.642198779499584	3.49809023693118	1.07933431623782	9.5378908981464	9.5245	0.0151436569386628		Plate_1	14	Digoxin	25	DMSO
A11_Plate_1	A11	0.4985	0.0709482935378326	1.02063047282188	1.75981800267527	0.67913627803362	10.5132438542781	10.484	0.0242359310928255		Plate_1	17	Digoxin	25	DMSO
A11_Plate_1	A11	0.503961261325359	0.038585057112889	0.617579915915156	4.03183616491969	1.12236030139162	9.49422729579059	9.472	0.0155545998085791		Plate_1	10	Digoxin	25	DMSO
A11_Plate_1	A11	0.443067090287769	0.0479337814694441	1.11539572661715	1.89116978178835	0.621436109193435	9.30714610126792	9.3005	0.0146202574208197		Plate_1	20	Digoxin	25	DMSO
A11_Plate_1	A11	0.454422218768841	0.00764684761429296	0.629249888648696	6.4644627356406	1.10154517793951	7.50188166820457	7.514	0.0115950286705824		Plate_1	0	Digoxin	25	DMSO
A11_Plate_1	A11	0.46	0.0638117194809665	0.725171446321689	2.51795999273451	0.955839042030432	9.32700931876894	9.3125	0.0182114115159113		Plate_1	7	Digoxin	25	DMSO
A11_Plate_1	A11	0.4835	0.0471141215798787	1.28571321624282	1.73129908656383	0.539114922210643	10.2448619815864	10.214	0.0215084875941162		Plate_1	4	Digoxin	25	DMSO
A11_Plate_2	A11	0.493557782642261	0.0128699370838568	0.650206040994199	5.56796419663861	1.06604235712742	8.58366973974493	8.59	0.0114948794746754		Plate_2	0	Metformin	25	DMSO
A11_Plate_2	A11	0.488	0.0670383091927554	0.708571369349254	2.59293231186876	0.978231989808628	9.85687629485298	9.817	0.0226555591793109		Plate_2	7	Metformin	25	DMSO
A11_Plate_2	A11	0.492995113628347	0.051310863744272	0.981590452020012	2.19306611727629	0.706147028155703	10.2025184222152	10.1885	0.0188314812104215		Plate_2	4	Metformin	25	DMSO
A11_Plate_2	A11	0.5435	0.0710918306055672	0.733231326447956	2.58291057555683	0.945332196754067	10.992776695483	10.973	0.0243338708495642		Plate_2	14	Metformin	25	DMSO
A11_Plate_2	A11	0.453091417884201	0.0637601951904919	0.79523831299779	2.27516874899144	0.871621964423477	9.30383212484002	9.3005	0.0210239294446124		Plate_2	10	Metformin	25	DMSO
A11_Plate_2	A11	0.453456255663514	0.0356383083432729	1.19223637461962	2.06471193210424	0.581384023601102	9.46210529436849	9.4505	0.0137170396253544		Plate_2	20	Metformin	25	DMSO
A11_Plate_2	A11	0.514	0.0410345550109401	0.947552269443109	2.57991869449085	0.731513398165696	10.4507894224233	10.3885	0.0146041467210041		Plate_2	17	Metformin	25	DMSO
A11_Plate_3	A11	0.481419255457884	0.0147134170820363	0.750771141757139	4.60451816318678	0.923246968360653	8.83603635060226	8.823	0.0118220500610402		Plate_3	0	Simvastatin	25	DMSO
A11_Plate_3	A11	0.488868351131559	0.0381018580255373	0.681637030421086	3.62463641717419	1.01688603996727	9.41380725130588	9.396	0.012732802475822		Plate_3	17	Simvastatin	25	DMSO
A11_Plate_3	A11	0.48230482924764	0.0547115808782097	0.592220702655122	3.4718424684524	1.17042038120643	9.3204753785783	9.306	0.0181116577401006		Plate_3	7	Simvastatin	25	DMSO
A11_Plate_3	A11	0.456020084447959	0.053831530024197	0.61498324018365	3.27010808209557	1.12709930168658	8.90408477915426	8.8935	0.018721003304031		Plate_3	10	Simvastatin	25	DMSO
