Group1	Group2	Significance	Fold_change	Concentration	Passage1	Passage2	FDR	FDR_sig	Compare	Compound
14_Curcumin_50	14_DMSO_control_0	0.685714285714286	-0.0237817692310823	50	14	14	0.8	Non-sig	auc_l	Curcumin
10_Curcumin_50	10_DMSO_control_0	0.2	-0.0328280467349382	50	10	10	0.4	Non-sig	auc_l	Curcumin
0_Curcumin_50	0_DMSO_control_0	0.342857142857143	-0.0622677691764679	50	0	0	0.48	Non-sig	auc_l	Curcumin
7_Curcumin_50	7_DMSO_control_0	0.885714285714286	-0.117114145770944	50	7	7	0.885714285714286	Non-sig	auc_l	Curcumin
10_Caffeine_25	10_DMSO_control_0	0.0571428571428571	-0.0295509828187669	25	10	10	0.16	Non-sig	auc_l	Caffeine
14_Caffeine_25	14_DMSO_control_0	0.0571428571428571	0.0377065438080461	25	14	14	0.16	Non-sig	auc_l	Caffeine
20_Caffeine_25	20_DMSO_control_0	0.342857142857143	-0.045083645048673	25	20	20	0.436363636363637	Non-sig	auc_l	Caffeine
17_Caffeine_25	17_DMSO_control_0	0.2	0.0506568335392924	25	17	17	0.28	Non-sig	auc_l	Caffeine
7_Caffeine_25	7_DMSO_control_0	0.2	0.0505695395108704	25	7	7	0.28	Non-sig	auc_l	Caffeine
4_Caffeine_25	4_DMSO_control_0	0.2	-0.0243613184125625	25	4	4	0.28	Non-sig	auc_l	Caffeine
0_Caffeine_25	0_DMSO_control_0	0.685714285714286	-0.0341958707534262	25	0	0	0.738461538461539	Non-sig	auc_l	Caffeine
14_Caffeine_50	14_DMSO_control_0	0.0285714285714286	0.0784411810136176	50	14	14	0.16	Non-sig	auc_l	Caffeine
10_Caffeine_50	10_DMSO_control_0	0.0571428571428571	-0.0321481504153069	50	10	10	0.16	Non-sig	auc_l	Caffeine
7_Caffeine_50	7_DMSO_control_0	0.2	0.0541280101950572	50	7	7	0.28	Non-sig	auc_l	Caffeine
20_Caffeine_50	20_DMSO_control_0	0.0285714285714286	0.0299902425538872	50	20	20	0.16	Non-sig	auc_l	Caffeine
4_Caffeine_50	4_DMSO_control_0	0.485714285714286	0.0273796408931869	50	4	4	0.566666666666667	Non-sig	auc_l	Caffeine
17_Caffeine_50	17_DMSO_control_0	0.114285714285714	0.0302383205819813	50	17	17	0.266666666666666	Non-sig	auc_l	Caffeine
0_Caffeine_50	0_DMSO_control_0	0.885714285714286	0.00155832973884392	50	0	0	0.885714285714286	Non-sig	auc_l	Caffeine
4_Glyphosate_25	4_Water_control_0	0.0285714285714286	0.053840605922642	25	4	4	0.0888888888888888	Non-sig	auc_l	Glyphosate
7_Glyphosate_25	7_Water_control_0	0.0285714285714286	0.0569655766734666	25	7	7	0.0888888888888888	Non-sig	auc_l	Glyphosate
17_Glyphosate_25	17_Water_control_0	0.0571428571428571	0.0298537833768831	25	17	17	0.0888888888888888	Non-sig	auc_l	Glyphosate
10_Glyphosate_25	10_Water_control_0	0.0285714285714286	0.076152162238169	25	10	10	0.0888888888888888	Non-sig	auc_l	Glyphosate
14_Glyphosate_25	14_Water_control_0	0.114285714285714	0.0508110662186399	25	14	14	0.123076923076923	Non-sig	auc_l	Glyphosate
0_Glyphosate_25	0_Water_control_0	0.0285714285714286	0.151729161397899	25	0	0	0.0888888888888888	Non-sig	auc_l	Glyphosate
20_Glyphosate_25	20_Water_control_0	0.114285714285714	0.0287820606758251	25	20	20	0.123076923076923	Non-sig	auc_l	Glyphosate
14_Glyphosate_50	14_Water_control_0	0.0571428571428571	0.0462811690878333	50	14	14	0.0888888888888888	Non-sig	auc_l	Glyphosate
17_Glyphosate_50	17_Water_control_0	0.485714285714286	0.0417352062247835	50	17	17	0.485714285714286	Non-sig	auc_l	Glyphosate
20_Glyphosate_50	20_Water_control_0	0.0571428571428571	0.0579050664162779	50	20	20	0.0888888888888888	Non-sig	auc_l	Glyphosate
0_Glyphosate_50	0_Water_control_0	0.114285714285714	0.0524753846568672	50	0	0	0.123076923076923	Non-sig	auc_l	Glyphosate
4_Glyphosate_50	4_Water_control_0	0.0571428571428571	0.0260306331494174	50	4	4	0.0888888888888888	Non-sig	auc_l	Glyphosate
7_Glyphosate_50	7_Water_control_0	0.114285714285714	0.0538038719938906	50	7	7	0.123076923076923	Non-sig	auc_l	Glyphosate
10_Glyphosate_50	10_Water_control_0	0.0571428571428571	0.107082889046847	50	10	10	0.0888888888888888	Non-sig	auc_l	Glyphosate
14_Ranitidine_25	14_DMSO_control_0	1	0.00702250209563785	25	14	14	1	Non-sig	auc_l	Ranitidine
10_Ranitidine_25	10_DMSO_control_0	0.0285714285714286	0.10363757334606	25	10	10	0.0666666666666667	Non-sig	auc_l	Ranitidine
7_Ranitidine_25	7_DMSO_control_0	0.2	0.0227725536138188	25	7	7	0.233333333333333	Non-sig	auc_l	Ranitidine
0_Ranitidine_25	0_DMSO_control_0	0.0285714285714286	0.136735800245805	25	0	0	0.0666666666666667	Non-sig	auc_l	Ranitidine
17_Ranitidine_25	17_DMSO_control_0	0.114285714285714	0.065035349000305	25	17	17	0.2	Non-sig	auc_l	Ranitidine
4_Ranitidine_25	4_DMSO_control_0	0.0285714285714286	0.126871003225904	25	4	4	0.0666666666666667	Non-sig	auc_l	Ranitidine
20_Ranitidine_25	20_DMSO_control_0	0.0571428571428571	0.205726723057808	25	20	20	0.114285714285714	Non-sig	auc_l	Ranitidine
20_Ranitidine_50	20_DMSO_control_0	0.2	0.0516763410892384	50	20	20	0.233333333333333	Non-sig	auc_l	Ranitidine
4_Ranitidine_50	4_DMSO_control_0	0.2	0.0474420737692592	50	4	4	0.233333333333333	Non-sig	auc_l	Ranitidine
7_Ranitidine_50	7_DMSO_control_0	0.2	0.0245158758166377	50	7	7	0.233333333333333	Non-sig	auc_l	Ranitidine
17_Ranitidine_50	17_DMSO_control_0	0.685714285714286	0.0359343425841938	50	17	17	0.738461538461539	Non-sig	auc_l	Ranitidine
14_Ranitidine_50	14_DMSO_control_0	0.0285714285714286	0.0234141673331217	50	14	14	0.0666666666666667	Non-sig	auc_l	Ranitidine
0_Ranitidine_50	0_DMSO_control_0	0.0285714285714286	0.0584628514349951	50	0	0	0.0666666666666667	Non-sig	auc_l	Ranitidine
10_Ranitidine_50	10_DMSO_control_0	0.0285714285714286	0.0962652194498995	50	10	10	0.0666666666666667	Non-sig	auc_l	Ranitidine
14_Chlorpyrifos_25	14_DMSO_control_0	0.685714285714286	0.034834967927425	25	14	14	0.738461538461539	Non-sig	auc_l	Chlorpyrifos
7_Chlorpyrifos_25	7_DMSO_control_0	0.485714285714286	0.0395726920103384	25	7	7	0.68	Non-sig	auc_l	Chlorpyrifos
20_Chlorpyrifos_25	20_DMSO_control_0	0.342857142857143	-0.0354078994045534	25	20	20	0.68	Non-sig	auc_l	Chlorpyrifos
17_Chlorpyrifos_25	17_DMSO_control_0	0.0571428571428571	0.0426691993999238	25	17	17	0.399999999999999	Non-sig	auc_l	Chlorpyrifos
0_Chlorpyrifos_25	0_DMSO_control_0	0.685714285714286	-0.0313113171762696	25	0	0	0.738461538461539	Non-sig	auc_l	Chlorpyrifos
10_Chlorpyrifos_25	10_DMSO_control_0	0.485714285714286	-0.0131678371083229	25	10	10	0.68	Non-sig	auc_l	Chlorpyrifos
4_Chlorpyrifos_25	4_DMSO_control_0	0.485714285714286	-0.0147443736376385	25	4	4	0.68	Non-sig	auc_l	Chlorpyrifos
17_Chlorpyrifos_50	17_DMSO_control_0	0.114285714285714	0.0527442118546523	50	17	17	0.399999999999999	Non-sig	auc_l	Chlorpyrifos
14_Chlorpyrifos_50	14_DMSO_control_0	0.2	0.0737195762445081	50	14	14	0.466666666666667	Non-sig	auc_l	Chlorpyrifos
20_Chlorpyrifos_50	20_DMSO_control_0	0.0285714285714286	0.0570559937719557	50	20	20	0.399999999999999	Non-sig	auc_l	Chlorpyrifos
7_Chlorpyrifos_50	7_DMSO_control_0	0.685714285714286	-0.189942560253141	50	7	7	0.738461538461539	Non-sig	auc_l	Chlorpyrifos
4_Chlorpyrifos_50	4_DMSO_control_0	1	-0.234498589861169	50	4	4	1	Non-sig	auc_l	Chlorpyrifos
0_Chlorpyrifos_50	0_DMSO_control_0	0.2	-0.0854417215385733	50	0	0	0.466666666666667	Non-sig	auc_l	Chlorpyrifos
10_Chlorpyrifos_50	10_DMSO_control_0	0.114285714285714	-0.276012800649972	50	10	10	0.399999999999999	Non-sig	auc_l	Chlorpyrifos
4_Ibuprofen_25	4_DMSO_control_0	0.0285714285714286	0.140467529876142	25	4	4	0.05	Non-sig	auc_l	Ibuprofen
14_Ibuprofen_25	14_DMSO_control_0	0.0285714285714286	0.0811785865059029	25	14	14	0.05	Non-sig	auc_l	Ibuprofen
0_Ibuprofen_25	0_DMSO_control_0	0.0285714285714286	0.12820572016583	25	0	0	0.05	Non-sig	auc_l	Ibuprofen
20_Ibuprofen_25	20_DMSO_control_0	0.0285714285714286	0.0560177503787318	25	20	20	0.05	Non-sig	auc_l	Ibuprofen
7_Ibuprofen_25	7_DMSO_control_0	0.342857142857143	0.0533967517219911	25	7	7	0.369230769230769	Non-sig	auc_l	Ibuprofen
17_Ibuprofen_25	17_DMSO_control_0	0.342857142857143	-0.0147343927139829	25	17	17	0.369230769230769	Non-sig	auc_l	Ibuprofen
10_Ibuprofen_25	10_DMSO_control_0	0.2	0.0745922616942359	25	10	10	0.28	Non-sig	auc_l	Ibuprofen
7_Ibuprofen_50	7_DMSO_control_0	0.342857142857143	0.0493913441350982	50	7	7	0.369230769230769	Non-sig	auc_l	Ibuprofen
4_Ibuprofen_50	4_DMSO_control_0	0.0285714285714286	0.0604222896490525	50	4	4	0.05	Non-sig	auc_l	Ibuprofen
14_Ibuprofen_50	14_DMSO_control_0	0.0285714285714286	0.0669220481500944	50	14	14	0.05	Non-sig	auc_l	Ibuprofen
0_Ibuprofen_50	0_DMSO_control_0	0.0285714285714286	0.0971608416123872	50	0	0	0.05	Non-sig	auc_l	Ibuprofen
10_Ibuprofen_50	10_DMSO_control_0	0.0285714285714286	0.144011543957516	50	10	10	0.05	Non-sig	auc_l	Ibuprofen
20_Ibuprofen_50	20_DMSO_control_0	0.114285714285714	0.0512413631900225	50	20	20	0.177777777777777	Non-sig	auc_l	Ibuprofen
17_Ibuprofen_50	17_DMSO_control_0	0.885714285714286	-0.00429171604478471	50	17	17	0.885714285714286	Non-sig	auc_l	Ibuprofen
4_Roflumilast_25	4_DMSO_control_0	0.0285714285714286	0.0559288820521888	25	4	4	0.1	Non-sig	auc_l	Roflumilast
0_Roflumilast_25	0_DMSO_control_0	0.0571428571428571	0.0787439293426428	25	0	0	0.16	Non-sig	auc_l	Roflumilast
10_Roflumilast_25	10_DMSO_control_0	0.0285714285714286	0.0664381519893041	25	10	10	0.1	Non-sig	auc_l	Roflumilast
14_Roflumilast_25	14_DMSO_control_0	1	0.0196120576306794	25	14	14	1	Non-sig	auc_l	Roflumilast
7_Roflumilast_25	7_DMSO_control_0	1	-0.00362631798239967	25	7	7	1	Non-sig	auc_l	Roflumilast
17_Roflumilast_25	17_DMSO_control_0	0.685714285714286	0.041912899381231	25	17	17	0.8	Non-sig	auc_l	Roflumilast
20_Roflumilast_25	20_DMSO_control_0	0.114285714285714	0.0708876484645413	25	20	20	0.228571428571428	Non-sig	auc_l	Roflumilast
4_Roflumilast_50	4_DMSO_control_0	0.0285714285714286	0.0539244081111296	50	4	4	0.1	Non-sig	auc_l	Roflumilast
7_Roflumilast_50	7_DMSO_control_0	0.685714285714286	-0.00773629738063869	50	7	7	0.8	Non-sig	auc_l	Roflumilast
0_Roflumilast_50	0_DMSO_control_0	0.2	0.0426898172539186	50	0	0	0.311111111111111	Non-sig	auc_l	Roflumilast
10_Roflumilast_50	10_DMSO_control_0	0.0285714285714286	0.0634994151165143	50	10	10	0.1	Non-sig	auc_l	Roflumilast
20_Roflumilast_50	20_DMSO_control_0	0.2	0.0691203813103217	50	20	20	0.311111111111111	Non-sig	auc_l	Roflumilast
14_Roflumilast_50	14_DMSO_control_0	0.114285714285714	0.0215543365770603	50	14	14	0.228571428571428	Non-sig	auc_l	Roflumilast
17_Roflumilast_50	17_DMSO_control_0	0.685714285714286	0.0189772124626276	50	17	17	0.8	Non-sig	auc_l	Roflumilast
14_Levamisole_25	14_DMSO_control_0	1	0.00855068136001889	25	14	14	1	Non-sig	auc_l	Levamisole
4_Levamisole_25	4_DMSO_control_0	0.0285714285714286	0.0739663777379082	25	4	4	0.133333333333333	Non-sig	auc_l	Levamisole
7_Levamisole_25	7_DMSO_control_0	0.485714285714286	-0.00797638849543523	25	7	7	0.523076923076923	Non-sig	auc_l	Levamisole
10_Levamisole_25	10_DMSO_control_0	0.485714285714286	0.0265024913619697	25	10	10	0.523076923076923	Non-sig	auc_l	Levamisole
17_Levamisole_25	17_DMSO_control_0	0.114285714285714	-0.0195583095945792	25	17	17	0.266666666666666	Non-sig	auc_l	Levamisole
0_Levamisole_25	0_DMSO_control_0	0.0571428571428571	0.0821070368113215	25	0	0	0.2	Non-sig	auc_l	Levamisole
20_Levamisole_25	20_DMSO_control_0	0.342857142857143	0.0339163286770815	25	20	20	0.48	Non-sig	auc_l	Levamisole
20_Levamisole_50	20_DMSO_control_0	0.0285714285714286	0.0422540580804066	50	20	20	0.133333333333333	Non-sig	auc_l	Levamisole
4_Levamisole_50	4_DMSO_control_0	0.0285714285714286	0.0568125686576908	50	4	4	0.133333333333333	Non-sig	auc_l	Levamisole
7_Levamisole_50	7_DMSO_control_0	0.342857142857143	0.0397970795994609	50	7	7	0.48	Non-sig	auc_l	Levamisole
14_Levamisole_50	14_DMSO_control_0	0.485714285714286	0.0277184074196019	50	14	14	0.523076923076923	Non-sig	auc_l	Levamisole
10_Levamisole_50	10_DMSO_control_0	0.114285714285714	0.0599505035385071	50	10	10	0.266666666666666	Non-sig	auc_l	Levamisole
17_Levamisole_50	17_DMSO_control_0	0.342857142857143	-0.00705706033711373	50	17	17	0.48	Non-sig	auc_l	Levamisole
0_Levamisole_50	0_DMSO_control_0	0.2	0.0550648471681455	50	0	0	0.4	Non-sig	auc_l	Levamisole
0_Rosiglitazone_25	0_DMSO_control_0	0.485714285714286	0.0273283845564648	25	0	0	0.618181818181818	Non-sig	auc_l	Rosiglitazone
4_Rosiglitazone_25	4_DMSO_control_0	0.885714285714286	0.00251830461425583	25	4	4	1	Non-sig	auc_l	Rosiglitazone
14_Rosiglitazone_25	14_DMSO_control_0	0.114285714285714	-0.043772606376587	25	14	14	0.228571428571428	Non-sig	auc_l	Rosiglitazone
7_Rosiglitazone_25	7_DMSO_control_0	0.114285714285714	-0.0348452594579629	25	7	7	0.228571428571428	Non-sig	auc_l	Rosiglitazone
10_Rosiglitazone_25	10_DMSO_control_0	0.342857142857143	-0.0128792384679351	25	10	10	0.533333333333334	Non-sig	auc_l	Rosiglitazone
20_Rosiglitazone_25	20_DMSO_control_0	0.114285714285714	0.0704571545658502	25	20	20	0.228571428571428	Non-sig	auc_l	Rosiglitazone
17_Rosiglitazone_25	17_DMSO_control_0	1	0.0142496189231649	25	17	17	1	Non-sig	auc_l	Rosiglitazone
10_Rosiglitazone_50	10_DMSO_control_0	0.0285714285714286	-0.0307061578848421	50	10	10	0.133333333333333	Non-sig	auc_l	Rosiglitazone
20_Rosiglitazone_50	20_DMSO_control_0	0.342857142857143	0.0373564548277188	50	20	20	0.533333333333334	Non-sig	auc_l	Rosiglitazone
7_Rosiglitazone_50	7_DMSO_control_0	0.0285714285714286	-0.110021197107892	50	7	7	0.133333333333333	Non-sig	auc_l	Rosiglitazone
4_Rosiglitazone_50	4_DMSO_control_0	0.114285714285714	-0.0748465303684857	50	4	4	0.228571428571428	Non-sig	auc_l	Rosiglitazone
14_Rosiglitazone_50	14_DMSO_control_0	0.0285714285714286	-0.0552403420924691	50	14	14	0.133333333333333	Non-sig	auc_l	Rosiglitazone
17_Rosiglitazone_50	17_DMSO_control_0	1	0.00357684680414701	50	17	17	1	Non-sig	auc_l	Rosiglitazone
0_Rosiglitazone_50	0_DMSO_control_0	0.485714285714286	-0.0343894622725203	50	0	0	0.618181818181818	Non-sig	auc_l	Rosiglitazone
